Linux 6.8.0-60-generic (luna) 	07/03/2025 	_x86_64_	(224 CPU)

11:08:01 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:08:02 AM  182    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  183   93.07    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    5.94
11:08:02 AM  184    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  185   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  186    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  187   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  188    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  189   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  190    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  191   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
11:08:02 AM  192    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  193   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  194    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  195   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  196    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  197   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  198    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  199   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  200    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  201   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
11:08:02 AM  202    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  203   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  204    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  205   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  206    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  207   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  208    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  209   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
11:08:02 AM  210    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  211   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  212    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  213   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:08:02 AM  214    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:08:02 AM  215   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
11:08:02 AM  216    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
